subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_02,other,36.87,0.34272,0.15868,1.0813,30.859,-4.247,14.998,True
ET_02,other,36.88,0.27031,0.05491,1.06142,24.536,-12.735,12.999,True
ET_02,other,36.89,0.17004,0.00485,1.01411,12.261,-21.009,5.29,True
ET_02,other,36.9,0.11446,-0.01483,0.94249,-2.083,-23.588,-0.966,True
ET_02,other,36.910000000000004,-0.01546,0.02606,0.9215,-16.634,-18.917,-8.485,True
ET_02,other,36.92,-0.08412,0.11722,0.89166,-26.283,-11.583,-12.811,True
ET_02,other,36.93,-0.10513,0.20022,0.85324,-30.56,0.227,-14.974,True
ET_02,other,36.94,-0.09818,0.24276,0.87277,-26.551,9.912,-14.051,True
ET_02,other,36.95,-0.014,0.29093,0.92011,-17.756,19.18,-9.167,True
ET_02,other,36.96,0.098,0.33636,0.97032,-2.443,21.287,-1.766,True
ET_02,other,36.97,0.2145,0.3409,0.97638,10.618,19.994,7.059,True
ET_02,other,36.980000000000004,0.27285,0.29218,1.05411,23.847,14.188,11.206,True
ET_02,other,36.99,0.32147,0.19184,1.07492,31.579,3.682,13.983,True
ET_02,other,37.0,0.28746,0.15216,1.02027,27.86,-6.69,14.504,True
ET_02,other,37.01,0.25879,0.05462,1.01722,20.915,-14.686,10.418,True
ET_02,other,37.02,0.16754,0.02826,1.00127,7.155,-22.066,5.433,True
ET_02,other,37.03,0.05262,0.01299,0.97375,-5.47,-22.486,-2.548,True
ET_02,other,37.04,-0.01771,0.07313,0.92559,-17.972,-16.817,-10.516,True
ET_02,other,37.050000000000004,-0.09397,0.12541,0.9044,-27.231,-8.513,-13.547,True
ET_02,other,37.06,-0.09849,0.18337,0.88601,-30.627,4.174,-13.805,True
ET_02,other,37.07,-0.06145,0.26139,0.88718,-24.645,12.239,-12.337,True
ET_02,other,37.08,0.0434,0.32126,0.93875,-13.662,19.486,-7.533,True
ET_02,other,37.09,0.11669,0.36115,0.98678,0.706,21.446,0.727,True
ET_02,other,37.1,0.22511,0.29614,1.027,15.468,19.535,7.816,True
ET_02,other,37.11,0.29215,0.26148,1.04448,26.826,11.059,13.685,True
ET_02,other,37.12,0.31654,0.17052,1.03292,28.88,0.828,16.062,True
ET_02,other,37.13,0.29292,0.1042,1.02589,26.787,-7.965,12.498,True
ET_02,other,37.14,0.23006,0.04982,1.0341,17.631,-17.214,7.344,True
ET_02,other,37.15,0.12812,0.02975,0.99997,3.397,-20.247,2.646,True
ET_02,other,37.160000000000004,0.02491,0.04702,0.93012,-9.746,-20.865,-4.586,True
ET_02,other,37.17,-0.06782,0.07499,0.88881,-21.136,-14.91,-10.044,True
ET_02,other,37.18,-0.087,0.16901,0.9054,-28.104,-3.838,-14.322,True
ET_02,other,37.19,-0.12515,0.21442,0.88733,-27.012,7.157,-14.415,True
ET_02,other,37.2,-0.04537,0.30833,0.92293,-19.581,14.492,-10.179,True
ET_02,other,37.21,0.05087,0.33917,0.96453,-9.565,21.311,-3.909,True
ET_02,other,37.22,0.11086,0.31502,1.0122,4.686,20.128,2.125,True
ET_02,other,37.230000000000004,0.24944,0.27778,1.03328,18.151,16.293,8.915,True
ET_02,other,37.24,0.29744,0.23202,1.02749,26.34,9.216,13.054,True
ET_02,other,37.25,0.28174,0.16879,1.05641,28.05,-3.8,14.412,True
ET_02,other,37.26,0.29168,0.08612,1.04537,24.209,-10.99,12.645,True
ET_02,other,37.27,0.20741,0.04078,1.01289,13.387,-17.719,6.236,True
ET_02,other,37.28,0.07874,0.01359,0.99373,-1.019,-20.523,-0.214,True
ET_02,other,37.29,-0.02275,0.05445,0.94403,-12.416,-17.219,-5.713,True
ET_02,other,37.300000000000004,-0.06553,0.08791,0.9239,-23.332,-10.755,-13.47,True
ET_02,other,37.31,-0.09339,0.1403,0.87666,-27.584,-2.061,-12.977,True
ET_02,other,37.32,-0.0577,0.2337,0.90659,-25.517,8.86,-14.001,True
ET_02,other,37.33,-0.02787,0.2932,0.89912,-17.163,15.781,-8.524,True
ET_02,other,37.34,0.08221,0.3258,0.96648,-3.222,21.318,-1.971,True
ET_02,other,37.35,0.16283,0.34282,1.02923,10.39,20.324,3.46,True
ET_02,other,37.36,0.27014,0.28487,1.00965,20.234,14.167,8.472,True
ET_02,other,37.37,0.28464,0.20689,1.07084,26.469,6.362,13.369,True
ET_02,other,37.38,0.27968,0.15939,1.05633,28.226,-5.766,12.344,True
ET_02,other,37.39,0.26875,0.09433,1.00775,19.913,-13.861,10.069,True
ET_02,other,37.4,0.16468,0.03483,0.99174,10.26,-19.156,4.455,True
ET_02,other,37.410000000000004,0.07602,0.02814,0.96663,-4.644,-18.432,-3.778,True
ET_02,other,37.42,-0.02387,0.04293,0.95428,-15.604,-15.55,-9.75,True
ET_02,other,37.43,-0.05377,0.1082,0.91262,-23.908,-7.95,-11.18,True
ET_02,other,37.44,-0.10157,0.19141,0.89051,-26.256,1.184,-12.245,True
ET_02,other,37.45,-0.08072,0.25345,0.94224,-22.65,11.387,-12.536,True
ET_02,other,37.46,-0.00213,0.29149,0.94473,-12.597,17.416,-6.899,True
ET_02,other,37.47,0.11691,0.32446,0.96201,-1.008,19.472,-0.333,True
ET_02,other,37.480000000000004,0.20195,0.3074,1.03203,12.618,17.314,5.301,True
ET_02,other,37.49,0.25971,0.26163,1.03484,23.346,11.485,10.94,True
ET_02,other,37.5,0.29383,0.17826,1.06064,27.976,2.194,13.691,True
ET_02,other,37.51,0.27944,0.12937,1.06101,25.808,-7.263,12.99,True
ET_02,other,37.52,0.24905,0.04652,1.04916,14.186,-14.766,9.064,True
ET_02,other,37.53,0.10873,0.03747,0.98395,6.231,-18.571,1.662,True
ET_02,other,37.54,0.0354,0.06285,0.94586,-8.661,-20.672,-4.221,True
ET_02,other,37.550000000000004,-0.03834,0.07028,0.94324,-17.341,-12.112,-8.694,True
ET_02,other,37.56,-0.08019,0.12838,0.91875,-25.445,-3.714,-11.907,True
ET_02,other,37.57,-0.08528,0.19318,0.90268,-25.782,4.271,-12.554,True
ET_02,other,37.58,-0.02763,0.30224,0.93799,-19.756,12.309,-10.104,True
ET_02,other,37.59,0.02215,0.30075,0.95585,-8.677,17.218,-4.166,True
ET_02,other,37.6,0.10331,0.30583,0.97188,3.519,17.939,2.076,True
ET_02,other,37.61,0.21755,0.28531,1.00928,15.852,15.634,7.915,True
ET_02,other,37.62,0.26993,0.20633,1.04749,23.41,7.715,11.513,True
ET_02,other,37.63,0.29288,0.17789,1.05395,24.657,-1.762,13.572,True
ET_02,other,37.64,0.26197,0.0992,1.02078,21.944,-9.812,11.055,True
ET_02,other,37.65,0.1788,0.03921,1.02996,11.552,-15.241,5.644,True
ET_02,other,37.660000000000004,0.09969,0.03149,0.99329,0.971,-20.095,2.12,True
ET_02,other,37.67,0.01546,0.08796,0.93594,-11.916,-16.703,-4.439,True
ET_02,other,37.68,-0.04925,0.08887,0.91808,-20.796,-9.473,-11.011,True
ET_02,other,37.69,-0.0736,0.15317,0.8877,-24.744,-2.494,-14.025,True
ET_02,other,37.7,-0.1099,0.24144,0.90419,-23.157,6.351,-11.514,True
ET_02,other,37.71,0.00724,0.27873,0.93271,-16.566,13.614,-6.958,True
ET_02,other,37.72,0.05231,0.30974,0.97407,-5.475,18.016,-4.685,True
ET_02,other,37.730000000000004,0.14917,0.32611,1.01462,6.904,16.658,3.2,True
ET_02,other,37.74,0.25679,0.28323,1.0261,17.245,12.085,8.562,True
ET_02,other,37.75,0.28108,0.20523,1.02798,24.205,2.85,10.782,True
ET_02,other,37.76,0.28478,0.13579,1.0251,24.893,-4.424,12.372,True
ET_02,other,37.77,0.232,0.10395,1.01106,18.565,-12.668,11.085,True
ET_02,other,37.78,0.1849,0.05167,1.00553,6.422,-15.695,3.868,True
ET_02,other,37.79,0.07819,0.07654,0.93855,-0.636,-16.98,-1.415,True
ET_02,other,37.800000000000004,0.00183,0.07527,0.91602,-12.026,-13.474,-6.415,True
ET_02,other,37.81,-0.07176,0.12434,0.934,-19.957,-7.513,-10.073,True
ET_02,other,37.82,-0.07016,0.20209,0.90698,-24.599,0.614,-12.103,True
ET_02,other,37.83,-0.04678,0.22535,0.90124,-20.911,9.159,-10.074,True
ET_02,other,37.84,0.01554,0.27903,0.94531,-12.146,14.297,-6.69,True
ET_02,other,37.85,0.07274,0.31456,0.96275,-1.264,17.047,0.478,True
ET_02,other,37.86,0.18646,0.31174,0.99651,8.728,15.49,4.884,True
ET_02,other,37.87,0.25013,0.24586,1.02406,18.605,10.06,10.385,True
ET_02,other,37.88,0.26578,0.20689,1.0158,23.476,2.955,10.975,True
ET_02,other,37.89,0.27962,0.13026,1.06277,21.681,-4.665,10.489,True
ET_02,other,37.9,0.20973,0.10508,0.98767,15.958,-13.389,7.451,True
ET_02,other,37.910000000000004,0.16414,0.07018,0.96678,5.921,-15.158,2.725,True
ET_02,other,37.92,0.04805,0.06888,0.92354,-6.315,-16.41,-1.553,True
ET_02,other,37.93,-0.01629,0.10019,0.93579,-14.203,-12.785,-8.084,True
ET_02,other,37.94,-0.06976,0.15538,0.89991,-21.626,-5.254,-10.324,True
ET_02,other,37.95,-0.0511,0.17851,0.90256,-21.902,3.606,-11.759,True
ET_02,other,37.96,-0.01787,0.26287,0.919,-19.642,10.709,-9.476,True
ET_02,other,37.97,0.02259,0.27473,0.96407,-10.041,14.945,-5.282,True
ET_02,other,37.980000000000004,0.11205,0.30534,1.00662,3.777,16.207,0.767,True
ET_02,other,37.99,0.20556,0.27116,0.98634,11.743,13.54,5.818,True
ET_02,other,38.0,0.24222,0.20393,1.02583,20.999,8.22,9.903,True
ET_02,other,38.01,0.27179,0.18612,1.02019,22.409,0.164,10.291,True
ET_02,other,38.02,0.23085,0.10984,0.98271,19.219,-7.835,9.309,True
ET_02,other,38.03,0.18285,0.1,1.04236,11.459,-14.06,6.669,True
ET_02,other,38.04,0.1258,0.06093,0.97083,3.524,-15.945,0.475,True
ET_02,other,38.050000000000004,0.02162,0.08018,0.95196,-10.152,-14.354,-4.697,True
ET_02,other,38.06,-0.0105,0.1009,0.95436,-15.911,-10.628,-9.164,True
ET_02,other,38.07,-0.05689,0.1554,0.90452,-21.357,-2.329,-11.45,True
ET_02,other,38.08,-0.05654,0.22381,0.91149,-21.345,5.431,-11.11,True
ET_02,other,38.09,-0.01394,0.27613,0.92435,-15.178,13.54,-7.748,True
ET_02,other,38.1,0.06705,0.31118,0.95476,-6.371,15.001,-3.652,True
ET_02,other,38.11,0.14464,0.28825,0.98563,5.139,14.875,2.412,True
ET_02,other,38.12,0.1847,0.28577,1.01744,14.519,11.686,6.926,True
ET_02,other,38.13,0.25412,0.22837,1.02964,21.156,6.106,10.048,True
ET_02,other,38.14,0.28944,0.15645,1.02669,21.652,-2.387,11.409,True
ET_02,other,38.15,0.23771,0.09401,1.04275,18.48,-10.661,9.247,True
ET_02,other,38.160000000000004,0.16424,0.08091,1.01189,9.894,-14.055,3.665,True
ET_02,other,38.17,0.10555,0.06867,0.98293,-0.154,-16.799,-0.298,True
ET_02,other,38.18,0.00195,0.07146,0.92068,-12.998,-12.182,-4.373,True
ET_02,other,38.19,-0.01889,0.1212,0.89875,-17.958,-8.088,-10.514,True
ET_02,other,38.2,-0.04509,0.19534,0.90569,-20.245,0.166,-10.655,True
ET_02,other,38.21,-0.05034,0.24729,0.92048,-18.641,5.958,-8.994,True
ET_02,other,38.22,0.03282,0.26395,0.9488,-11.017,12.83,-6.246,True
ET_02,other,38.230000000000004,0.09592,0.2876,0.96181,-2.617,15.634,-2.207,True
ET_02,other,38.24,0.14668,0.27447,1.00349,8.936,14.897,3.67,True
ET_02,other,38.25,0.23537,0.22155,0.99636,17.304,10.914,8.387,True
ET_02,other,38.26,0.25106,0.21416,1.01932,20.152,3.524,9.818,True
ET_02,other,38.27,0.26644,0.15411,1.02359,19.925,-3.673,9.335,True
ET_02,other,38.28,0.21882,0.12152,1.02888,14.967,-11.061,7.318,True
ET_02,other,38.29,0.14065,0.06423,1.00207,6.228,-15.223,3.326,True
ET_02,other,38.300000000000004,0.08296,0.07257,0.95811,-4.567,-14.31,-0.916,True
ET_02,other,38.31,0.02131,0.11789,0.93429,-12.995,-11.476,-6.36,True
ET_02,other,38.32,-0.04947,0.12695,0.91283,-20.296,-4.744,-8.468,True
ET_02,other,38.33,-0.03507,0.19426,0.89727,-20.019,1.197,-10.94,True
ET_02,other,38.34,-0.02039,0.22933,0.93848,-17.276,10.316,-8.199,True
ET_02,other,38.35,0.03934,0.27849,0.93669,-9.94,14.141,-3.468,True
ET_02,other,38.36,0.10705,0.29819,0.97711,1.735,13.226,-0.21,True
ET_02,other,38.37,0.17471,0.27467,1.01693,10.303,12.278,4.145,True
ET_02,other,38.38,0.26239,0.20935,1.05331,17.551,6.463,9.263,True
ET_02,other,38.39,0.23812,0.16594,1.01779,20.419,0.47,8.692,True
ET_02,other,38.4,0.25429,0.1329,1.0192,19.941,-6.181,9.841,True
ET_02,other,38.410000000000004,0.20803,0.08301,1.02182,11.742,-13.384,5.308,True
ET_02,other,38.42,0.14058,0.09144,0.9797,2.624,-14.205,1.234,True
ET_02,other,38.43,0.04506,0.09675,0.95214,-7.642,-15.75,-3.181,True
ET_02,other,38.44,-0.00848,0.11986,0.9193,-14.789,-9.833,-5.982,True
ET_02,other,38.45,-0.04656,0.14321,0.91331,-21.154,-4.719,-9.331,True
ET_02,other,38.46,-0.02776,0.20469,0.91456,-20.738,4.765,-10.408,True
ET_02,other,38.47,-0.00051,0.27512,0.90985,-15.205,11.377,-7.02,True
ET_02,other,38.480000000000004,0.03524,0.29736,0.95612,-6.466,13.67,-2.595,True
ET_02,other,38.49,0.14255,0.27703,0.9547,3.95,15.184,1.067,True
ET_02,other,38.5,0.19324,0.25878,1.01865,12.38,10.696,5.861,True
ET_02,other,38.51,0.24659,0.20343,1.03583,17.725,6.12,9.671,True
ET_02,other,38.52,0.25083,0.17272,1.04816,20.064,-1.729,9.91,True
ET_02,other,38.53,0.22388,0.15844,0.99629,16.963,-8.686,8.922,True
ET_02,other,38.54,0.18746,0.06134,1.00069,8.049,-13.604,5.411,True
ET_02,other,38.550000000000004,0.09893,0.08154,0.97812,0.775,-13.604,-0.157,True
ET_02,other,38.56,0.04318,0.05825,0.95466,-9.648,-12.002,-5.843,True
ET_02,other,38.57,0.01753,0.15014,0.90718,-17.197,-7.806,-7.907,True
ET_02,other,38.58,-0.01998,0.17155,0.93859,-20.433,-0.955,-10.099,True
ET_02,other,38.59,-0.02461,0.24428,0.93804,-17.893,6.393,-7.988,True
ET_02,other,38.6,0.00368,0.27047,0.94618,-11.347,11.435,-6.584,True
ET_02,other,38.61,0.08323,0.2708,0.95547,-3.856,13.575,-2.528,True
ET_02,other,38.62,0.16426,0.27641,0.97404,5.9,14.073,2.264,True
ET_02,other,38.63,0.23725,0.26032,1.00821,14.915,9.309,6.319,True
ET_02,other,38.64,0.2472,0.2049,1.03444,18.657,3.612,9.463,True
ET_02,other,38.65,0.25778,0.14948,1.0473,18.925,-3.836,10.593,True
ET_02,other,38.660000000000004,0.2063,0.13211,1.02516,14.561,-9.815,7.63,True
ET_02,other,38.67,0.16253,0.07819,1.00064,6.351,-14.09,3.355,True
ET_02,other,38.68,0.07127,0.10093,0.93545,-3.368,-12.865,-1.014,True
ET_02,other,38.69,0.02126,0.08613,0.9334,-10.492,-11.396,-6.197,True
ET_02,other,38.7,-0.06362,0.11694,0.89858,-18.99,-6.464,-10.994,True
ET_02,other,38.71,-0.0431,0.16666,0.91722,-19.196,0.528,-9.435,True
ET_02,other,38.72,-0.01155,0.25093,0.94032,-16.916,7.795,-7.668,True
ET_02,other,38.730000000000004,0.04029,0.30214,0.94624,-10.025,11.687,-4.562,True
ET_02,other,38.74,0.08841,0.2721,0.96564,0.751,14.816,0.762,True
ET_02,other,38.75,0.19786,0.27571,1.01641,8.123,13.155,5.416,True
ET_02,other,38.76,0.23828,0.22942,1.0196,17.414,6.279,8.903,True
ET_02,other,38.77,0.27163,0.18968,1.03396,19.845,1.422,10.028,True
ET_02,other,38.78,0.21515,0.16078,1.01059,18.954,-5.59,8.846,True
ET_02,other,38.79,0.19714,0.09967,1.01158,11.485,-11.652,8.001,True
ET_02,other,38.800000000000004,0.11408,0.04958,0.9535,2.328,-14.679,0.739,True
ET_02,other,38.81,0.09454,0.08386,0.9445,-6.343,-13.987,-2.861,True
ET_02,other,38.82,0.00098,0.11304,0.91305,-14.628,-10.288,-7.22,True
ET_02,other,38.83,-0.0354,0.15055,0.91492,-18.814,-4.104,-8.492,True
ET_02,other,38.84,-0.04566,0.18932,0.91769,-18.628,3.523,-11.005,True
ET_02,other,38.85,0.0124,0.24816,0.93599,-14.126,9.815,-8.241,True
ET_02,other,38.86,0.05401,0.29048,0.9454,-6.629,13.711,-4.094,True
ET_02,other,38.87,0.1427,0.30294,0.98005,3.154,15.314,1.182,True
ET_02,other,38.88,0.19655,0.28041,0.98459,11.867,11.916,5.508,True
ET_02,other,38.89,0.24097,0.25218,0.97172,17.478,7.02,7.702,True
ET_02,other,38.9,0.25287,0.16431,1.03194,18.793,-1.386,8.932,True
ET_02,other,38.910000000000004,0.21497,0.11788,1.01666,15.789,-7.689,8.491,True
ET_02,other,38.92,0.18675,0.07837,1.01058,11.627,-12.772,3.843,True
ET_02,other,38.93,0.10529,0.09165,0.95824,0.378,-13.6,-0.669,True
ET_02,other,38.94,0.0555,0.07331,0.90882,-8.478,-11.613,-5.605,True
ET_02,other,38.95,-0.00091,0.11867,0.89664,-16.87,-8.127,-8.795,True
ET_02,other,38.96,-0.03028,0.16338,0.89636,-20.5,-1.631,-9.861,True
ET_02,other,38.97,-0.00284,0.24359,0.91752,-19.351,5.43,-10.082,True
ET_02,other,38.980000000000004,0.00844,0.27052,0.93705,-12.66,10.395,-7.522,True
ET_02,other,38.99,0.08145,0.29134,0.97119,-2.666,15.173,-1.931,True
ET_02,other,39.0,0.17547,0.28927,0.97782,4.302,13.634,3.405,True
ET_02,other,39.01,0.21055,0.25423,1.02159,15.414,10.905,7.61,True
ET_02,other,39.02,0.26543,0.22272,1.00811,20.469,2.417,9.007,True
ET_02,other,39.03,0.25868,0.15224,1.03424,20.814,-2.197,9.128,True
ET_02,other,39.04,0.24667,0.13031,1.02303,15.531,-9.647,8.461,True
ET_02,other,39.050000000000004,0.16621,0.121,0.97158,6.82,-14.571,3.923,True
ET_02,other,39.06,0.08741,0.0747,0.97385,-2.548,-15.318,-0.143,True
ET_02,other,39.07,0.02776,0.09742,0.93546,-11.463,-12.307,-5.666,True
ET_02,other,39.08,0.00546,0.10813,0.93102,-17.058,-6.053,-9.151,True
ET_02,other,39.09,-0.01368,0.19453,0.91278,-20.696,1.556,-10.586,True
ET_02,other,39.1,-0.04245,0.23482,0.92485,-18.916,7.512,-8.919,True
ET_02,other,39.11,0.04978,0.24998,0.96042,-11.56,13.123,-5.126,True
ET_02,other,39.12,0.11543,0.3124,0.98323,-2.538,14.08,-0.406,True
ET_02,other,39.13,0.20574,0.26441,0.97164,8.552,12.626,4.025,True
ET_02,other,39.14,0.25831,0.25674,0.97972,16.327,9.916,8.564,True
ET_02,other,39.15,0.26383,0.19521,1.02509,19.304,2.771,10.168,True
ET_02,other,39.160000000000004,0.27221,0.17817,1.00905,19.149,-5.602,9.833,True
ET_02,other,39.17,0.22129,0.11759,0.99266,14.066,-10.633,7.322,True
ET_02,other,39.18,0.13618,0.08418,0.98055,4.274,-14.306,2.143,True
ET_02,other,39.19,0.09281,0.07986,0.94139,-5.052,-14.303,-3.087,True
ET_02,other,39.2,0.00834,0.11866,0.92092,-13.79,-11.835,-10.012,True
ET_02,other,39.21,-0.01783,0.16496,0.90658,-20.215,-4.947,-9.715,True
ET_02,other,39.22,-0.01189,0.21363,0.92134,-19.758,2.798,-10.039,True
ET_02,other,39.230000000000004,-0.00208,0.24936,0.92797,-16.243,9.539,-8.942,True
ET_02,other,39.24,0.06213,0.28325,0.95806,-9.073,12.558,-3.965,True
ET_02,other,39.25,0.12136,0.31953,0.94832,1.053,14.733,0.503,True
ET_02,other,39.26,0.22374,0.26442,0.99901,10.248,12.211,4.957,True
ET_02,other,39.27,0.26875,0.21798,1.02408,19.127,7.027,9.738,True
ET_02,other,39.28,0.29513,0.19551,1.03721,21.57,0.33,10.157,True
ET_02,other,39.29,0.25284,0.16597,1.0304,18.59,-6.949,9.931,True
ET_02,other,39.300000000000004,0.20081,0.08843,0.97518,11.3,-11.671,6.144,True
ET_02,other,39.31,0.15995,0.05086,0.98229,1.103,-16.505,1.547,True
ET_02,other,39.32,0.09849,0.09488,0.93879,-7.569,-15.736,-4.37,True
ET_02,other,39.33,0.01302,0.10957,0.92141,-17.384,-8.669,-8.748,True
ET_02,other,39.34,-0.02153,0.15803,0.89513,-20.779,-2.86,-10.65,True
ET_02,other,39.35,-0.03248,0.24724,0.90666,-20.798,3.85,-9.854,True
ET_02,other,39.36,0.0044,0.29353,0.93405,-16.619,12.002,-7.711,True
ET_02,other,39.37,0.10597,0.33923,0.9612,-5.516,15.062,-3.294,True
ET_02,other,39.38,0.14407,0.27998,0.99655,5.314,16.602,2.956,True
ET_02,other,39.39,0.2398,0.28136,1.00285,13.998,12.144,7.058,True
ET_02,other,39.4,0.30732,0.22912,1.02071,19.994,4.229,10.476,True
ET_02,other,39.410000000000004,0.30121,0.17883,1.00666,21.864,-2.464,11.185,True
ET_02,other,39.42,0.25835,0.11153,0.99184,18.038,-10.142,6.791,True
ET_02,other,39.43,0.19496,0.08384,0.99442,8.202,-16.002,4.347,True
ET_02,other,39.44,0.13393,0.06039,0.9618,-0.59,-16.748,-1.443,True
ET_02,other,39.45,0.07264,0.0595,0.9399,-11.656,-14.779,-7.247,True
ET_02,other,39.46,-0.01558,0.14796,0.92792,-19.982,-8.913,-9.702,True
ET_02,other,39.47,-0.03984,0.16296,0.88466,-23.813,-1.205,-11.003,True
ET_02,other,39.480000000000004,-0.00946,0.26496,0.90724,-20.824,8.224,-10.1,True
ET_02,other,39.49,0.04184,0.27953,0.94024,-13.315,13.862,-6.168,True
ET_02,other,39.5,0.1079,0.31411,0.9561,-4.229,15.823,-2.731,True
ET_02,other,39.51,0.22413,0.32235,0.98491,8.241,14.827,3.193,True
ET_02,other,39.52,0.26233,0.27677,1.00877,15.8,10.065,8.716,True
ET_02,other,39.53,0.26996,0.20859,1.00679,22.031,2.98,11.588,True
ET_02,other,39.54,0.29146,0.17521,1.04576,22.084,-4.081,10.866,True
ET_02,other,39.550000000000004,0.26389,0.10298,0.9835,16.453,-11.531,9.134,True
ET_02,other,39.56,0.16341,0.06944,0.96829,6.8,-16.851,3.469,True
ET_02,other,39.57,0.11157,0.07442,0.94503,-4.847,-18.169,-3.436,True
ET_02,other,39.58,0.03297,0.10362,0.91943,-14.824,-14.074,-7.599,True
ET_02,other,39.59,-0.00829,0.13245,0.89537,-23.052,-6.811,-12.496,True
ET_02,other,39.6,-0.01757,0.19696,0.90733,-23.828,1.958,-11.157,True
ET_02,other,39.61,-0.01179,0.28372,0.89668,-18.779,9.716,-10.216,True
ET_02,other,39.62,0.07519,0.30569,0.92863,-9.646,14.932,-6.164,True
ET_02,other,39.63,0.147,0.3301,0.92866,-0.183,17.369,1.421,True
ET_02,other,39.64,0.24427,0.29555,0.99737,11.529,14.915,4.676,True
ET_02,other,39.65,0.28416,0.26704,1.00609,20.211,8.72,8.253,True
ET_02,other,39.660000000000004,0.34146,0.20587,1.03082,23.812,0.028,12.694,True
ET_02,other,39.67,0.31533,0.12202,0.9741,22.604,-6.9,10.601,True
ET_02,other,39.68,0.23899,0.12227,0.98815,13.488,-14.965,5.264,True
ET_02,other,39.69,0.17401,0.07869,0.98109,4.803,-18.024,1.125,True
ET_02,other,39.7,0.07952,0.07695,0.93184,-8.558,-16.18,-4.105,True
ET_02,other,39.71,0.01228,0.093,0.9294,-18.64,-11.742,-10.641,True
ET_02,other,39.72,-0.02136,0.15265,0.88435,-22.116,-1.691,-10.971,True
ET_02,other,39.730000000000004,-0.03148,0.22551,0.89259,-24.188,4.357,-11.358,True
ET_02,other,39.74,0.01097,0.27597,0.91906,-16.673,12.395,-8.084,True
ET_02,other,39.75,0.07214,0.33366,0.91443,-8.205,17.377,-5.057,True
ET_02,other,39.76,0.19543,0.32503,0.98013,3.218,17.742,1.207,True
ET_02,other,39.77,0.25106,0.27826,0.99992,16.293,12.784,7.751,True
ET_02,other,39.78,0.26613,0.25862,0.99611,21.05,7.847,11.653,True
ET_02,other,39.79,0.32996,0.20997,1.02068,22.666,-1.589,13.516,True
ET_02,other,39.800000000000004,0.27818,0.13602,0.9877,21.41,-9.757,10.091,True
ET_02,other,39.81,0.23211,0.09872,0.97057,10.865,-15.583,5.598,True
ET_02,other,39.82,0.13465,0.07305,0.94942,-0.899,-17.485,-1.295,True
ET_02,other,39.83,0.04078,0.09851,0.92439,-11.133,-16.857,-5.693,True
ET_02,other,39.84,0.0141,0.10473,0.90351,-20.686,-11.685,-10.326,True
ET_02,other,39.85,-0.04494,0.20478,0.9037,-24.178,-0.559,-13.017,True
ET_02,other,39.86,-0.03035,0.24513,0.8621,-24.023,6.89,-11.373,True
ET_02,other,39.87,0.03297,0.30429,0.8912,-14.312,14.124,-7.063,True
ET_02,other,39.88,0.12767,0.31437,0.93258,-3.535,19.002,-1.561,True
ET_02,other,39.89,0.1872,0.33531,0.97881,7.827,18.972,3.094,True
ET_02,other,39.9,0.29187,0.30551,1.00243,17.54,13.495,10.693,True
ET_02,other,39.910000000000004,0.33258,0.24659,1.02472,23.672,3.696,11.016,True
ET_02,other,39.92,0.30734,0.17468,1.03137,24.131,-4.541,11.612,True
ET_02,other,39.93,0.28147,0.12422,0.99844,19.946,-13.603,8.542,True
ET_02,other,39.94,0.22929,0.064,0.95982,8.885,-17.761,3.25,True
ET_02,other,39.95,0.10475,0.04944,0.96366,-2.51,-18.841,-2.472,True
ET_02,other,39.96,0.02439,0.11874,0.90046,-16.68,-15.793,-8.613,True
ET_02,other,39.97,-0.03778,0.14032,0.87984,-23.387,-7.521,-11.244,True
ET_02,other,39.980000000000004,-0.02571,0.19816,0.86893,-26.729,0.196,-12.747,True
ET_02,other,39.99,-0.03028,0.29206,0.891,-22.33,9.948,-10.896,True
ET_02,other,40.0,0.04133,0.30618,0.9311,-13.594,15.831,-6.018,True
ET_02,other,40.01,0.13277,0.35976,0.96816,-0.406,19.519,0.185,True
ET_02,other,40.02,0.23217,0.32818,0.97258,10.858,16.352,5.418,True
ET_02,other,40.03,0.30681,0.25603,1.00097,21.442,10.005,10.857,True
ET_02,other,40.04,0.34689,0.23242,1.05636,26.619,1.358,14.018,True
ET_02,other,40.050000000000004,0.33203,0.14579,1.0297,26.034,-7.263,12.908,True
ET_02,other,40.06,0.3081,0.07807,0.98351,16.125,-14.993,8.697,True
ET_02,other,40.07,0.18641,0.07136,0.98293,5.527,-19.764,2.93,True
ET_02,other,40.08,0.09899,0.08173,0.91962,-8.329,-19.359,-5.601,True
ET_02,other,40.09,0.02705,0.12011,0.91561,-18.978,-13.395,-8.465,True
ET_02,other,40.1,-0.03972,0.13793,0.87392,-24.996,-6.1,-12.301,True
ET_02,other,40.11,-0.04106,0.2363,0.87011,-27.503,3.203,-13.525,True
ET_02,other,40.12,0.00892,0.27094,0.89208,-21.433,12.16,-10.566,True
ET_02,other,40.13,0.06879,0.32552,0.90863,-9.656,17.846,-5.583,True
ET_02,other,40.14,0.19286,0.35693,0.96065,3.118,21.205,1.31,True
ET_02,other,40.15,0.26223,0.33093,1.01967,15.619,15.162,8.301,True
ET_02,other,40.160000000000004,0.31971,0.27566,1.00336,24.586,9.081,11.174,True
