subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_03,other,37.410000000000004,0.00812,0.08081,0.97633,-11.139,-18.712,-4.381,True
ET_03,other,37.42,-0.05673,0.08896,0.90122,-20.008,-11.789,-10.608,True
ET_03,other,37.43,-0.07155,0.15542,0.88775,-27.597,-1.734,-13.668,True
ET_03,other,37.44,-0.0812,0.22546,0.9092,-24.872,8.135,-12.103,True
ET_03,other,37.45,-0.00473,0.27776,0.91307,-13.783,15.404,-6.073,True
ET_03,other,37.46,0.1072,0.34947,0.97893,-1.547,18.604,2.694,True
ET_03,other,37.47,0.20265,0.29976,1.01162,12.116,17.138,7.189,True
ET_03,other,37.480000000000004,0.30309,0.22593,1.04328,23.948,8.512,11.567,True
ET_03,other,37.49,0.27781,0.16821,1.01873,26.47,-1.498,13.461,True
ET_03,other,37.5,0.26401,0.10016,1.05462,20.384,-9.822,11.001,True
ET_03,other,37.51,0.17625,0.04846,0.99791,10.306,-18.63,5.277,True
ET_03,other,37.52,0.07279,0.05029,0.95425,-3.257,-18.825,-0.713,True
ET_03,other,37.53,-0.00941,0.06636,0.92225,-17.297,-13.9,-8.005,True
ET_03,other,37.54,-0.07115,0.14111,0.90868,-24.846,-6.749,-13.346,True
ET_03,other,37.550000000000004,-0.07549,0.21771,0.89982,-25.17,3.903,-12.552,True
ET_03,other,37.56,-0.0299,0.26393,0.92654,-18.514,13.39,-9.085,True
ET_03,other,37.57,0.05901,0.29704,0.94022,-6.683,19.37,-2.552,True
ET_03,other,37.58,0.14713,0.30908,0.99473,7.293,17.032,3.196,True
ET_03,other,37.59,0.24219,0.278,1.01448,19.273,11.677,11.405,True
ET_03,other,37.6,0.28131,0.19171,1.01691,25.691,3.643,12.079,True
ET_03,other,37.61,0.25307,0.13625,1.05854,22.373,-7.768,11.101,True
ET_03,other,37.62,0.22252,0.07744,1.03863,13.607,-14.247,7.771,True
ET_03,other,37.63,0.11237,0.03842,0.98755,0.49,-18.294,0.949,True
ET_03,other,37.64,0.00507,0.02153,0.91823,-10.827,-18.236,-5.137,True
ET_03,other,37.65,-0.07188,0.08066,0.91606,-21.612,-10.973,-10.877,True
ET_03,other,37.660000000000004,-0.08962,0.19148,0.90534,-25.348,0.371,-12.66,True
ET_03,other,37.67,-0.05453,0.25679,0.91883,-21.504,10.341,-9.408,True
ET_03,other,37.68,-0.00714,0.31766,0.93981,-12.047,15.455,-6.137,True
ET_03,other,37.69,0.10818,0.2978,1.0055,0.765,18.699,1.385,True
ET_03,other,37.7,0.22431,0.26601,1.00706,14.664,14.477,5.962,True
ET_03,other,37.71,0.262,0.22251,1.01311,22.139,7.629,12.24,True
ET_03,other,37.72,0.24945,0.14381,1.02582,22.906,-1.904,11.982,True
ET_03,other,37.730000000000004,0.23308,0.10115,1.01697,18.32,-13.11,9.047,True
ET_03,other,37.74,0.16702,0.05393,1.00459,8.378,-17.389,3.568,True
ET_03,other,37.75,0.06842,0.05233,0.94815,-6.661,-17.821,-4.105,True
ET_03,other,37.76,0.00023,0.0613,0.94124,-16.956,-12.084,-8.663,True
ET_03,other,37.77,-0.08507,0.14879,0.90975,-24.053,-4.127,-12.221,True
ET_03,other,37.78,-0.06681,0.21278,0.90192,-23.884,4.663,-11.589,True
ET_03,other,37.79,-0.00119,0.29426,0.94666,-15.56,12.303,-6.643,True
ET_03,other,37.800000000000004,0.05398,0.30447,0.97231,-3.603,18.784,-0.614,True
ET_03,other,37.81,0.16391,0.29724,1.01678,9.231,16.023,5.323,True
ET_03,other,37.82,0.25781,0.24783,1.046,19.271,9.54,9.586,True
ET_03,other,37.83,0.28702,0.17513,1.0356,23.82,-0.326,12.047,True
ET_03,other,37.84,0.24231,0.12212,1.00918,20.374,-8.115,10.563,True
ET_03,other,37.85,0.18115,0.05494,1.01053,12.26,-15.193,6.739,True
ET_03,other,37.86,0.1002,0.05043,0.97312,0.718,-16.661,-0.306,True
ET_03,other,37.87,0.01061,0.06425,0.8996,-12.252,-14.085,-5.682,True
ET_03,other,37.88,-0.06442,0.11213,0.92567,-22.074,-7.398,-9.546,True
ET_03,other,37.89,-0.0364,0.18843,0.89315,-22.784,0.126,-10.105,True
ET_03,other,37.9,-0.03426,0.24925,0.93349,-18.657,10.125,-9.981,True
ET_03,other,37.910000000000004,0.04518,0.27943,0.93676,-8.155,16.908,-4.68,True
ET_03,other,37.92,0.10266,0.27844,0.99588,4.002,14.604,3.448,True
ET_03,other,37.93,0.19728,0.29474,1.02215,16.282,12.252,7.146,True
ET_03,other,37.94,0.29008,0.2075,1.04871,21.426,3.687,11.449,True
ET_03,other,37.95,0.28142,0.13394,1.05456,22.478,-3.173,11.139,True
ET_03,other,37.96,0.2053,0.10146,1.02447,17.46,-11.618,7.606,True
ET_03,other,37.97,0.12519,0.04464,0.98666,4.686,-16.027,2.208,True
ET_03,other,37.980000000000004,0.04364,0.08631,0.96579,-8.02,-14.95,-3.788,True
ET_03,other,37.99,-0.02558,0.08345,0.92221,-18.079,-10.56,-8.839,True
ET_03,other,38.0,-0.0757,0.14466,0.91468,-23.594,-3.901,-11.413,True
ET_03,other,38.01,-0.03783,0.26548,0.90465,-20.69,6.244,-10.545,True
ET_03,other,38.02,0.01172,0.26231,0.9348,-14.382,13.561,-6.402,True
ET_03,other,38.03,0.08672,0.28509,0.94804,-0.987,17.281,-1.896,True
ET_03,other,38.04,0.17793,0.29489,0.99181,11.219,14.806,4.976,True
ET_03,other,38.050000000000004,0.2553,0.24626,1.03472,19.548,8.797,10.784,True
ET_03,other,38.06,0.25903,0.18974,1.0356,23.354,0.797,11.053,True
ET_03,other,38.07,0.24296,0.11347,1.02494,18.998,-8.17,10.358,True
ET_03,other,38.08,0.15728,0.04956,1.00873,10.288,-14.847,4.156,True
ET_03,other,38.09,0.07847,0.05448,0.98461,-0.703,-15.989,-1.196,True
ET_03,other,38.1,-0.006,0.07096,0.952,-12.913,-13.113,-6.303,True
ET_03,other,38.11,-0.06936,0.13841,0.91259,-20.49,-6.112,-8.222,True
ET_03,other,38.12,-0.04026,0.20136,0.92069,-20.663,2.316,-10.867,True
ET_03,other,38.13,-0.0421,0.26856,0.91473,-15.882,9.721,-8.545,True
ET_03,other,38.14,0.04282,0.292,0.94277,-6.604,15.22,-3.384,True
ET_03,other,38.15,0.16517,0.2948,0.97485,5.311,16.885,2.676,True
ET_03,other,38.160000000000004,0.19877,0.24333,0.99882,14.853,11.329,8.432,True
ET_03,other,38.17,0.22781,0.21779,1.01072,20.968,2.74,9.958,True
ET_03,other,38.18,0.27203,0.14733,1.01062,19.362,-7.094,10.328,True
ET_03,other,38.19,0.18391,0.11083,0.99336,11.783,-12.098,5.497,True
ET_03,other,38.2,0.12117,0.06641,0.96785,1.9,-15.276,1.199,True
ET_03,other,38.21,0.03008,0.08972,0.95661,-8.367,-15.752,-4.562,True
ET_03,other,38.22,-0.02061,0.12917,0.96123,-17.638,-8.366,-9.338,True
ET_03,other,38.230000000000004,-0.05076,0.16319,0.91153,-23.43,-1.053,-11.239,True
ET_03,other,38.24,-0.02492,0.2581,0.91931,-19.789,6.812,-9.856,True
ET_03,other,38.25,0.03573,0.26832,0.95706,-10.659,14.785,-6.656,True
ET_03,other,38.26,0.11599,0.30885,0.9619,0.678,15.746,0.763,True
ET_03,other,38.27,0.21824,0.24643,0.99407,10.858,11.419,5.42,True
ET_03,other,38.28,0.23389,0.22637,1.02592,19.948,6.837,9.107,True
ET_03,other,38.29,0.26578,0.17068,1.02375,19.83,-0.642,9.237,True
ET_03,other,38.300000000000004,0.21223,0.13715,1.02539,17.02,-9.918,7.467,True
ET_03,other,38.31,0.1721,0.0717,1.00751,7.003,-13.662,3.353,True
ET_03,other,38.32,0.06812,0.06387,0.9516,-4.52,-13.334,-2.866,True
ET_03,other,38.33,-0.00973,0.10987,0.9201,-14.384,-10.935,-5.82,True
ET_03,other,38.34,-0.066,0.13259,0.92517,-19.377,-4.35,-9.91,True
ET_03,other,38.35,-0.03207,0.20205,0.91437,-19.531,3.358,-10.456,True
ET_03,other,38.36,-0.01624,0.28336,0.95499,-13.808,11.552,-7.586,True
ET_03,other,38.37,0.08492,0.27726,0.98553,-4.842,15.076,-1.731,True
ET_03,other,38.38,0.18738,0.28541,0.99472,6.664,13.371,3.187,True
ET_03,other,38.39,0.24332,0.25647,1.00411,17.415,9.237,8.423,True
ET_03,other,38.4,0.2474,0.1714,1.03022,21.204,2.858,9.412,True
ET_03,other,38.410000000000004,0.2499,0.13885,1.01111,19.417,-5.434,9.822,True
ET_03,other,38.42,0.19892,0.07063,0.99847,11.888,-12.122,5.655,True
ET_03,other,38.43,0.09444,0.09271,0.97498,1.92,-14.787,1.34,True
ET_03,other,38.44,0.05432,0.09333,0.9457,-8.162,-14.013,-5.659,True
ET_03,other,38.45,-0.02043,0.11139,0.94145,-17.357,-8.002,-8.867,True
ET_03,other,38.46,-0.05474,0.18132,0.91589,-20.195,0.814,-10.434,True
ET_03,other,38.47,-0.03887,0.22831,0.91128,-15.995,7.538,-8.575,True
ET_03,other,38.480000000000004,0.04762,0.2667,0.94627,-7.807,14.045,-5.071,True
ET_03,other,38.49,0.13164,0.27432,0.99098,1.283,13.214,1.844,True
ET_03,other,38.5,0.21509,0.2715,1.00292,12.204,12.722,7.363,True
ET_03,other,38.51,0.25391,0.22209,1.04634,20.239,5.299,10.734,True
ET_03,other,38.52,0.23524,0.13847,1.02169,18.595,-2.375,10.851,True
ET_03,other,38.53,0.20052,0.12004,1.01455,14.881,-9.574,7.53,True
ET_03,other,38.54,0.16371,0.07401,0.99,4.821,-13.909,2.863,True
ET_03,other,38.550000000000004,0.0692,0.08464,0.94569,-5.396,-13.078,-1.57,True
ET_03,other,38.56,0.00345,0.13437,0.93281,-13.709,-9.417,-6.971,True
ET_03,other,38.57,-0.03188,0.1414,0.92233,-18.273,-2.959,-9.291,True
ET_03,other,38.58,-0.0352,0.22239,0.90451,-19.236,4.569,-9.432,True
ET_03,other,38.59,0.00304,0.25795,0.90455,-12.843,11.139,-4.577,True
ET_03,other,38.6,0.10235,0.29094,0.95827,-2.724,14.236,-0.453,True
ET_03,other,38.61,0.17223,0.2939,0.98404,7.322,13.822,4.979,True
ET_03,other,38.62,0.23827,0.22212,1.00711,16.985,8.492,8.37,True
ET_03,other,38.63,0.26045,0.18286,1.02911,18.13,1.06,9.586,True
ET_03,other,38.64,0.23133,0.12554,1.01137,16.802,-7.538,8.956,True
ET_03,other,38.65,0.15628,0.07057,0.99791,8.437,-11.48,5.264,True
ET_03,other,38.660000000000004,0.13115,0.08949,0.96298,-1.339,-15.673,0.48,True
ET_03,other,38.67,0.03945,0.09417,0.94158,-9.715,-11.457,-5.176,True
ET_03,other,38.68,-0.01717,0.13275,0.90343,-19.175,-6.411,-7.207,True
ET_03,other,38.69,-0.03919,0.18942,0.89976,-18.454,2.137,-11.904,True
ET_03,other,38.7,-0.00797,0.25774,0.93101,-14.823,9.139,-7.979,True
ET_03,other,38.71,0.08606,0.29765,0.92479,-6.409,12.805,-2.699,True
ET_03,other,38.72,0.14602,0.28263,0.98698,4.226,15.141,2.031,True
ET_03,other,38.730000000000004,0.19464,0.26018,0.99498,14.867,10.098,7.62,True
ET_03,other,38.74,0.25339,0.20039,1.03215,18.782,3.002,9.521,True
ET_03,other,38.75,0.27065,0.13436,1.02093,19.593,-5.257,9.147,True
ET_03,other,38.76,0.22525,0.09731,1.0069,14.741,-11.246,7.771,True
ET_03,other,38.77,0.14706,0.08451,0.98239,2.995,-14.489,3.729,True
ET_03,other,38.78,0.07193,0.05261,0.93643,-6.011,-13.865,-4.209,True
ET_03,other,38.79,-0.00132,0.13707,0.93159,-15.738,-9.241,-6.938,True
ET_03,other,38.800000000000004,-0.02656,0.16522,0.91865,-19.845,-0.87,-9.132,True
ET_03,other,38.81,-0.01203,0.22804,0.94475,-17.722,4.787,-8.5,True
ET_03,other,38.82,0.03966,0.28815,0.94066,-10.509,10.829,-5.074,True
ET_03,other,38.83,0.06847,0.29399,0.95319,-0.547,13.898,-0.578,True
ET_03,other,38.84,0.18837,0.27147,0.98009,8.294,12.637,5.456,True
ET_03,other,38.85,0.2389,0.23218,1.03279,16.944,7.486,9.153,True
ET_03,other,38.86,0.29248,0.15935,1.01793,19.922,0.058,10.977,True
ET_03,other,38.87,0.21672,0.16325,0.98615,17.405,-8.03,8.226,True
ET_03,other,38.88,0.18546,0.08064,0.99716,9.163,-13.849,3.135,True
ET_03,other,38.89,0.09862,0.09136,0.95878,-2.437,-14.27,-1.192,True
ET_03,other,38.9,0.0213,0.07451,0.90437,-12.65,-11.129,-5.95,True
ET_03,other,38.910000000000004,-0.02443,0.1616,0.93407,-18.215,-4.956,-9.945,True
ET_03,other,38.92,-0.02295,0.19811,0.917,-18.801,2.715,-9.301,True
ET_03,other,38.93,0.01833,0.25081,0.92156,-13.307,11.133,-7.419,True
ET_03,other,38.94,0.07836,0.28481,0.95209,-5.415,14.305,-2.504,True
ET_03,other,38.95,0.14898,0.27767,0.97647,7.59,15.704,3.224,True
ET_03,other,38.96,0.23644,0.2881,1.00704,14.739,10.242,5.839,True
ET_03,other,38.97,0.26812,0.20112,1.00693,19.592,1.95,10.729,True
ET_03,other,38.980000000000004,0.22594,0.16738,1.00175,18.597,-6.319,8.675,True
ET_03,other,38.99,0.19356,0.07024,0.98441,12.472,-11.123,5.517,True
ET_03,other,39.0,0.11975,0.08506,0.9655,2.779,-13.323,1.275,True
ET_03,other,39.01,0.04186,0.10058,0.95345,-9.334,-13.049,-4.021,True
ET_03,other,39.02,-0.00761,0.1332,0.91452,-16.013,-7.542,-6.774,True
ET_03,other,39.03,-0.02008,0.19172,0.89861,-19.554,0.391,-10.629,True
ET_03,other,39.04,0.00029,0.23186,0.91761,-17.33,7.83,-8.747,True
ET_03,other,39.050000000000004,0.06277,0.25394,0.94636,-8.99,12.222,-5.605,True
ET_03,other,39.06,0.12573,0.29695,0.94356,2.283,14.295,-0.257,True
ET_03,other,39.07,0.22311,0.27127,0.96904,11.265,11.741,6.0,True
ET_03,other,39.08,0.23487,0.22719,1.03206,17.435,5.587,9.432,True
ET_03,other,39.09,0.25738,0.19345,1.00241,20.849,-1.803,10.567,True
ET_03,other,39.1,0.2727,0.10555,1.01206,16.219,-8.807,7.955,True
ET_03,other,39.11,0.18795,0.11367,1.00846,6.857,-14.323,3.264,True
ET_03,other,39.12,0.09415,0.0751,0.94008,-4.799,-14.004,-3.537,True
ET_03,other,39.13,0.02076,0.13151,0.93346,-13.291,-10.878,-6.703,True
ET_03,other,39.14,-0.01309,0.16096,0.93719,-19.786,-5.38,-10.874,True
ET_03,other,39.15,-0.00015,0.22417,0.90819,-19.516,3.573,-10.118,True
ET_03,other,39.160000000000004,0.02879,0.25415,0.92842,-13.345,11.457,-7.003,True
ET_03,other,39.17,0.09117,0.29739,0.91408,-3.272,14.599,-2.913,True
ET_03,other,39.18,0.16624,0.28558,0.98512,7.486,13.018,3.843,True
ET_03,other,39.19,0.24151,0.24293,1.02231,16.657,9.27,7.48,True
ET_03,other,39.2,0.29697,0.18223,1.02319,19.932,1.88,10.503,True
ET_03,other,39.21,0.27375,0.14979,1.01661,18.756,-7.206,10.828,True
ET_03,other,39.22,0.20848,0.07914,0.98453,12.659,-13.571,7.236,True
ET_03,other,39.230000000000004,0.15387,0.08387,0.93625,-1.354,-14.532,-0.794,True
ET_03,other,39.24,0.04869,0.08993,0.93546,-10.953,-12.26,-6.535,True
ET_03,other,39.25,-0.02371,0.14919,0.89736,-18.938,-6.85,-9.445,True
ET_03,other,39.26,-0.02037,0.2032,0.90427,-20.617,-0.71,-10.488,True
ET_03,other,39.27,0.01412,0.24661,0.89141,-17.753,9.583,-8.961,True
ET_03,other,39.28,0.06113,0.27784,0.92831,-7.444,14.169,-4.377,True
ET_03,other,39.29,0.15223,0.32014,0.95219,2.219,15.67,1.806,True
ET_03,other,39.300000000000004,0.19741,0.28754,1.00016,13.048,11.698,6.41,True
ET_03,other,39.31,0.28786,0.2187,1.00622,20.854,4.387,10.377,True
ET_03,other,39.32,0.2636,0.12938,1.00883,19.363,-3.606,9.384,True
ET_03,other,39.33,0.19318,0.09918,1.01624,15.477,-9.548,7.34,True
ET_03,other,39.34,0.16252,0.08485,0.97138,5.09,-15.234,2.69,True
ET_03,other,39.35,0.09541,0.06587,0.94542,-7.64,-15.985,-2.709,True
ET_03,other,39.36,-0.00364,0.13705,0.9031,-16.576,-11.121,-8.542,True
ET_03,other,39.37,-0.02326,0.16478,0.90089,-20.827,-3.045,-10.536,True
ET_03,other,39.38,-0.03474,0.27293,0.88396,-20.235,5.348,-9.001,True
ET_03,other,39.39,-0.00047,0.27219,0.93381,-13.562,10.716,-5.786,True
ET_03,other,39.4,0.09487,0.30694,0.94241,-1.556,15.602,-0.699,True
ET_03,other,39.410000000000004,0.19141,0.29718,0.96974,9.656,15.388,4.793,True
ET_03,other,39.42,0.27297,0.26111,1.02063,17.535,8.828,11.072,True
ET_03,other,39.43,0.27057,0.18842,1.02838,21.893,-0.493,9.29,True
ET_03,other,39.44,0.29151,0.13108,1.00617,18.132,-7.881,10.322,True
ET_03,other,39.45,0.19673,0.08549,0.99586,10.311,-15.869,6.484,True
ET_03,other,39.46,0.1337,0.0886,0.95309,-2.442,-15.735,-2.201,True
ET_03,other,39.47,0.0337,0.08063,0.94345,-14.516,-12.363,-6.548,True
ET_03,other,39.480000000000004,-0.02945,0.16005,0.89911,-21.719,-4.936,-9.595,True
ET_03,other,39.49,-0.03367,0.18954,0.90519,-22.705,2.702,-10.326,True
ET_03,other,39.5,-0.00916,0.2748,0.89533,-16.148,9.853,-9.172,True
ET_03,other,39.51,0.07096,0.29097,0.96211,-8.768,17.008,-3.95,True
ET_03,other,39.52,0.18491,0.3045,0.96936,3.476,16.494,2.41,True
ET_03,other,39.53,0.24081,0.27677,0.99304,17.606,12.634,8.123,True
ET_03,other,39.54,0.29106,0.24529,1.00067,22.334,4.978,12.064,True
ET_03,other,39.550000000000004,0.28611,0.12875,0.99863,22.252,-5.729,10.714,True
ET_03,other,39.56,0.23941,0.05666,0.99745,16.307,-13.567,7.544,True
ET_03,other,39.57,0.16517,0.08187,0.94046,3.291,-14.93,2.111,True
ET_03,other,39.58,0.07736,0.06724,0.91434,-9.363,-16.209,-4.802,True
ET_03,other,39.59,-0.01531,0.13246,0.93123,-17.864,-10.847,-9.34,True
ET_03,other,39.6,-0.05277,0.18429,0.89897,-23.057,-1.219,-12.28,True
ET_03,other,39.61,-0.00818,0.27053,0.91421,-21.97,8.066,-9.189,True
ET_03,other,39.62,0.05663,0.29707,0.89967,-11.674,14.582,-5.339,True
ET_03,other,39.63,0.1616,0.31665,0.95304,0.731,17.217,-0.107,True
ET_03,other,39.64,0.22656,0.2962,0.99773,13.036,13.083,5.999,True
ET_03,other,39.65,0.28028,0.24032,1.00559,20.388,8.902,8.745,True
ET_03,other,39.660000000000004,0.31354,0.16674,1.01285,24.374,-2.182,10.939,True
ET_03,other,39.67,0.26358,0.13756,1.00909,19.239,-9.404,10.504,True
ET_03,other,39.68,0.23734,0.08349,0.993,8.057,-16.33,3.807,True
ET_03,other,39.69,0.10758,0.09321,0.93536,-2.706,-18.262,-2.449,True
ET_03,other,39.7,0.01602,0.09013,0.90733,-16.094,-14.232,-7.312,True
ET_03,other,39.71,-0.01647,0.16351,0.86642,-23.002,-6.034,-11.36,True
ET_03,other,39.72,-0.03248,0.21966,0.89036,-23.598,4.23,-11.818,True
ET_03,other,39.730000000000004,0.01213,0.28168,0.91182,-16.788,12.365,-7.431,True
ET_03,other,39.74,0.10944,0.34079,0.9194,-6.851,17.542,-3.768,True
ET_03,other,39.75,0.20212,0.31426,0.94714,7.594,17.144,1.858,True
ET_03,other,39.76,0.29034,0.28638,0.99625,19.668,11.605,8.942,True
ET_03,other,39.77,0.31442,0.22109,1.00403,23.569,3.643,12.514,True
ET_03,other,39.78,0.28522,0.1423,1.01899,21.504,-7.386,8.922,True
ET_03,other,39.79,0.23446,0.08411,1.0295,15.445,-14.499,7.994,True
ET_03,other,39.800000000000004,0.15023,0.0609,0.96794,2.605,-17.242,0.358,True
ET_03,other,39.81,0.05918,0.10031,0.9186,-11.786,-15.678,-5.346,True
ET_03,other,39.82,-0.01858,0.15029,0.87935,-20.13,-9.329,-10.258,True
ET_03,other,39.83,-0.04694,0.19535,0.90784,-24.75,-0.81,-12.916,True
ET_03,other,39.84,-0.01882,0.26956,0.85794,-19.959,9.351,-10.043,True
ET_03,other,39.85,0.05107,0.34991,0.92867,-12.578,16.205,-4.793,True
ET_03,other,39.86,0.1623,0.3212,0.95001,2.507,18.747,-0.187,True
ET_03,other,39.87,0.24192,0.28494,1.01475,14.306,16.403,7.764,True
ET_03,other,39.88,0.33122,0.26223,1.01289,23.775,7.285,11.812,True
ET_03,other,39.89,0.32162,0.16651,1.00761,26.845,-2.494,13.246,True
ET_03,other,39.9,0.26984,0.08892,1.00914,19.432,-11.871,8.461,True
ET_03,other,39.910000000000004,0.21141,0.08774,0.96969,7.065,-15.76,2.974,True
ET_03,other,39.92,0.08412,0.07111,0.92006,-5.797,-17.474,-2.646,True
ET_03,other,39.93,0.01395,0.10581,0.90136,-19.053,-14.315,-9.11,True
ET_03,other,39.94,-0.02243,0.1436,0.85363,-25.519,-4.78,-12.1,True
ET_03,other,39.95,-0.05038,0.22817,0.88417,-23.169,7.01,-13.231,True
ET_03,other,39.96,0.05003,0.31693,0.89744,-17.659,14.836,-8.262,True
ET_03,other,39.97,0.10274,0.35706,0.96446,-5.109,19.208,-2.299,True
ET_03,other,39.980000000000004,0.23454,0.33905,0.97316,10.534,16.859,5.218,True
ET_03,other,39.99,0.32795,0.27553,1.02109,22.369,10.126,10.488,True
ET_03,other,40.0,0.34186,0.22116,1.04284,25.998,1.839,12.658,True
ET_03,other,40.01,0.2991,0.14199,0.99895,24.04,-8.506,10.715,True
ET_03,other,40.02,0.24797,0.06298,0.97903,13.891,-17.121,6.606,True
ET_03,other,40.03,0.15147,0.05427,0.92635,-0.498,-20.193,0.875,True
ET_03,other,40.04,0.03758,0.08129,0.89471,-13.678,-16.029,-8.582,True
ET_03,other,40.050000000000004,0.00231,0.10806,0.89774,-23.684,-7.923,-11.793,True
ET_03,other,40.06,-0.0324,0.19374,0.89432,-25.672,0.808,-13.539,True
ET_03,other,40.07,-0.00528,0.29431,0.88647,-22.405,11.881,-10.289,True
ET_03,other,40.08,0.04151,0.33626,0.91408,-10.129,17.306,-3.124,True
ET_03,other,40.09,0.17085,0.35134,0.97471,4.057,19.782,1.665,True
ET_03,other,40.1,0.28898,0.2748,0.98455,18.337,14.967,8.573,True
ET_03,other,40.11,0.37088,0.21295,1.03794,25.813,5.769,13.046,True
ET_03,other,40.12,0.36635,0.1626,1.00732,27.724,-4.416,14.098,True
ET_03,other,40.13,0.28585,0.08378,1.01891,19.334,-14.946,9.664,True
ET_03,other,40.14,0.16862,0.05726,0.94752,7.031,-20.638,2.655,True
ET_03,other,40.15,0.08956,0.07726,0.92864,-9.753,-18.116,-5.089,True
ET_03,other,40.160000000000004,-0.00568,0.08765,0.89073,-20.305,-11.56,-12.602,True
ET_03,other,40.17,-0.06239,0.17986,0.87988,-26.885,-2.179,-13.357,True
ET_03,other,40.18,-0.02203,0.25546,0.85731,-25.256,9.042,-13.106,True
ET_03,other,40.19,0.03337,0.35065,0.91422,-15.975,16.812,-8.033,True
ET_03,other,40.2,0.13583,0.38086,0.95703,-3.006,20.945,0.066,True
ET_03,other,40.21,0.25784,0.33654,0.98418,13.738,17.154,7.673,True
ET_03,other,40.22,0.3581,0.28187,1.00909,23.583,10.838,11.334,True
ET_03,other,40.230000000000004,0.36972,0.20818,1.00738,28.009,-0.864,15.944,True
ET_03,other,40.24,0.33238,0.13553,1.00265,22.835,-11.983,12.233,True
ET_03,other,40.25,0.24171,0.08607,0.98537,11.516,-18.724,6.988,True
ET_03,other,40.26,0.12882,0.06516,0.93183,-2.901,-21.455,-2.406,True
ET_03,other,40.27,0.02633,0.08707,0.91113,-16.505,-15.659,-8.308,True
ET_03,other,40.28,-0.03087,0.1439,0.87008,-26.922,-7.603,-13.676,True
ET_03,other,40.29,-0.06294,0.25219,0.8855,-28.04,4.024,-14.775,True
ET_03,other,40.300000000000004,-0.0105,0.29887,0.91868,-21.607,15.331,-11.35,True
ET_03,other,40.31,0.1041,0.39434,0.91083,-7.074,18.902,-4.64,True
ET_03,other,40.32,0.19963,0.34645,0.95448,6.347,20.559,4.534,True
ET_03,other,40.33,0.31268,0.32551,1.00801,21.178,15.156,9.185,True
ET_03,other,40.34,0.35852,0.24187,1.0464,29.438,4.534,14.594,True
ET_03,other,40.35,0.36659,0.13701,0.99302,28.523,-6.225,13.406,True
ET_03,other,40.36,0.29976,0.08975,0.97411,19.593,-16.781,9.168,True
ET_03,other,40.37,0.19018,0.05827,0.95576,3.18,-21.362,1.93,True
ET_03,other,40.38,0.05451,0.05788,0.90927,-12.416,-20.284,-5.085,True
ET_03,other,40.39,0.00023,0.10794,0.86239,-23.302,-12.771,-11.667,True
ET_03,other,40.4,-0.06396,0.183,0.86348,-29.832,-1.751,-15.037,True
ET_03,other,40.410000000000004,-0.01272,0.26734,0.86179,-25.842,9.597,-12.776,True
ET_03,other,40.42,0.03262,0.33235,0.90975,-16.374,18.353,-6.879,True
ET_03,other,40.43,0.18013,0.39791,0.94304,0.783,22.189,-0.219,True
ET_03,other,40.44,0.27779,0.34123,0.9958,16.789,18.847,7.144,True
ET_03,other,40.45,0.36045,0.30168,0.98943,26.793,8.993,14.004,True
ET_03,other,40.46,0.36635,0.19773,1.01186,29.044,-3.694,15.491,True
ET_03,other,40.47,0.34123,0.11853,0.9901,25.174,-13.841,10.008,True
ET_03,other,40.480000000000004,0.24911,0.07781,0.99018,10.619,-19.925,4.518,True
ET_03,other,40.49,0.10145,0.05371,0.90904,-6.073,-22.648,-2.329,True
ET_03,other,40.5,0.01281,0.09131,0.91136,-20.44,-17.157,-10.151,True
ET_03,other,40.51,-0.05313,0.17469,0.85656,-28.633,-5.948,-14.466,True
ET_03,other,40.52,-0.08153,0.24922,0.87029,-27.999,5.829,-13.31,True
ET_03,other,40.53,0.02418,0.31231,0.90176,-21.073,16.357,-9.743,True
ET_03,other,40.54,0.1351,0.35679,0.91584,-6.77,22.094,-2.064,True
ET_03,other,40.550000000000004,0.23808,0.35856,0.9587,11.199,21.504,5.66,True
ET_03,other,40.56,0.34777,0.30737,0.99241,23.681,13.634,10.701,True
ET_03,other,40.57,0.39075,0.22266,1.0217,30.369,3.751,14.825,True
ET_03,other,40.58,0.37928,0.145,1.02593,28.023,-8.854,13.334,True
ET_03,other,40.59,0.30904,0.08841,0.98288,16.975,-18.092,9.214,True
ET_03,other,40.6,0.15449,0.02166,0.93788,2.794,-24.113,0.18,True
ET_03,other,40.61,0.06945,0.07339,0.91162,-15.362,-18.776,-8.76,True
ET_03,other,40.62,-0.05491,0.12844,0.85974,-28.098,-11.826,-13.41,True
ET_03,other,40.63,-0.06279,0.21922,0.85304,-30.885,2.747,-14.902,True
ET_03,other,40.64,-0.0148,0.33031,0.85826,-26.915,12.586,-12.558,True
ET_03,other,40.65,0.06536,0.382,0.91408,-13.193,20.368,-5.596,True
ET_03,other,40.660000000000004,0.22432,0.3734,0.93519,3.692,23.547,1.022,True
ET_03,other,40.67,0.30715,0.33991,1.00069,18.496,18.151,9.848,True
ET_03,other,40.68,0.40269,0.2844,0.99849,31.326,7.913,14.272,True
ET_03,other,40.69,0.43029,0.17599,1.01894,31.755,-4.844,16.451,True
ET_03,other,40.7,0.34049,0.10382,0.9781,23.497,-15.967,12.104,True
